class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5
Aves,Passeriformes,Fringillidae,Haemorhous,mexicanus,20.3999999999999,0.0203999999999999,0.3100799999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Haemorhous mexicanus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Passeriformes,Fringillidae,Himatione,sanguinea,13.5,0.0135,0.2996999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Himatione sanguinea,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Passeriformes,Acrocephalidae,Hippolais,icterina,12.5,0.0125,0.2525,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hippolais icterina,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353
Aves,Passeriformes,Hirundinidae,Hirundo,rustica,18.4,0.0184,0.30176,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hirundo rustica,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353
Aves,Passeriformes,Icteridae,Icterus,galbula,37.5,0.0375,0.5025,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Icterus galbula,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Ciconiiformes,Ciconiidae,Jabiru,mycteria,5470.0,5.47,13.127999999999998,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Jabiru mycteria,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.4139081109533
Aves,Passeriformes,Emberizidae,Junco,hyemalis,18.0,0.018,0.2951999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Junco hyemalis,17530.617261583637,-96.68539609394011,747.782201359201,-1471.4232029811822,5.606826281804383
Aves,Galliformes,Phasianidae,Lagopus,lagopus,567.0,0.567,2.8917,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lagopus lagopus,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605
Aves,Galliformes,Phasianidae,Lagopus,leucura,326.0,0.326,2.3472,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lagopus leucura,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605
Aves,Passeriformes,Laniidae,Lanius,collurio,27.0,0.027,0.3833999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lanius collurio,17531.49397651617,-96.70776775418044,748.0411254393132,-1472.5226680497642,5.619505599489623
Aves,Passeriformes,Laniidae,Lanius,excubitor,72.4,0.0724,0.81088,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lanius excubitor,17531.493976516125,-96.70776775418535,748.0411254393273,-1472.5226680497449,5.619505599487912
Aves,Charadriiformes,Laridae,Larus,argentatus,1000.0,1.0,4.8,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Larus argentatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Charadriiformes,Laridae,Larus,canus,431.0,0.431,2.2412,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Larus canus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,5710.0,5.71,14.846,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leptoptilos javanicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095283
Aves,Columbiformes,Columbidae,Leptotila,verreauxi,131.0,0.131,0.8908,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leptotila verreauxi,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Charadriiformes,Laridae,Leucophaeus,atricilla,275.6,0.2756,1.87408,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leucophaeus atricilla,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Columbiformes,Columbidae,Leucosarcia,melanoleuca,445.0,0.445,1.6909999999999998,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leucosarcia melanoleuca,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Passeriformes,Meliphagidae,Lichmera,indistincta,9.0,0.009,0.2079,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lichmera indistincta,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Passeriformes,Fringillidae,Linaria,cannabina,16.9,0.0169,0.33969,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Linaria cannabina,17503.723847782807,-95.999281833011,739.8423171939748,-1437.7234885133362,5.218853651864358
Aves,Passeriformes,Estrildidae,Lonchura,maja,12.8,0.0128,0.14976,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura maja,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667
Aves,Passeriformes,Estrildidae,Lonchura,malacca,11.8,0.0118,0.14042,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura malacca,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667
Aves,Passeriformes,Estrildidae,Lonchura,striata,10.1,0.0101,0.1989699999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura striata,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667
Aves,Passeriformes,Fringillidae,Loxia,curvirostra,39.4,0.0394,0.59888,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Loxia curvirostra,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Passeriformes,Alaudidae,Lullula,arborea,33.2,0.0332,0.48804,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lullula arborea,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353
Aves,Passeriformes,Muscicapidae,Luscinia,svecica,20.8,0.0208,0.35984,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Luscinia svecica,17531.453538980993,-96.70673588797035,748.0291828931579,-1472.4719568937176,5.618920797406529
Aves,Procellariiformes,Procellariidae,Macronectes,giganteus,4780.0,4.78,13.384,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Macronectes giganteus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Passeriformes,Pellorneidae,Malacopteron,cinereum,15.8,0.0158,0.2133,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Malacopteron cinereum,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353
Aves,Passeriformes,Pipridae,Manacus,vitellinus,15.5,0.0155,0.2324999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Manacus vitellinus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Sphenisciformes,Spheniscidae,Megadyptes,antipodes,4800.0,4.8,11.52,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Megadyptes antipodes,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Strigiformes,Strigidae,Megascops,asio,166.0,0.166,0.5810000000000001,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Megascops asio,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Strigiformes,Strigidae,Megascops,trichopsis,120.0,0.12,0.444,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Megascops trichopsis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Piciformes,Picidae,Melanerpes,formicivorus,73.0,0.073,0.7373,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Melanerpes formicivorus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Psittaciformes,Psittacidae,Melopsittacus,undulatus,33.6,0.0336,0.3292800000000001,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Melopsittacus undulatus,17538.819869699357,-96.89469967975964,750.204576149813,-1481.708504551965,5.725404938609686
Aves,Passeriformes,Emberizidae,Melospiza,georgiana,14.9,0.0149,0.21158,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Melospiza georgiana,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Passeriformes,Emberizidae,Melospiza,melodia,19.1,0.0191,0.25021,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Melospiza melodia,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Coraciiformes,Meropidae,Merops,viridis,33.8,0.0338,0.2940599999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Merops viridis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Aves,Passeriformes,Motacillidae,Motacilla,alba,18.2,0.0182,0.2821,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Motacilla alba,17531.162845569186,-96.69931810104592,747.9433313369524,-1472.1074080370554,5.614716776752377
Aves,Passeriformes,Motacillidae,Motacilla,flava,14.7,0.0147,0.25725,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Motacilla flava,17531.162845569186,-96.69931810104592,747.9433313369524,-1472.1074080370554,5.614716776752377
Aves,Passeriformes,Muscicapidae,Muscicapa,striata,14.4,0.0144,0.24624,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Muscicapa striata,17531.453538980993,-96.70673588797035,748.0291828931579,-1472.4719568937176,5.618920797406529
Aves,Passeriformes,Tyrannidae,Myiarchus,crinitus,33.9,0.0339,0.38307,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Myiarchus crinitus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631
Aves,Psittaciformes,Psittacidae,Neophema,petrophila,48.4,0.0484,0.6340399999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Neophema petrophila,17538.819869699357,-96.89469967975964,750.204576149813,-1481.708504551965,5.725404938609686
Aves,Passeriformes,Corvidae,Nucifraga,caryocatactes,147.0,0.147,1.3523999999999998,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Nucifraga caryocatactes,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667
