taxon_name,wet_Mass_kg,temperature,pc1,pc2,pc3,pc4,pc5,BMR
Lutjanus campechanus,0.3239999998458597,18.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5025570353937073
Lutjanus campechanus,0.3654999997526729,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1642733557432623
Lutjanus campechanus,0.3780000001416757,12.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.162141433279083
Lutjanus campechanus,0.3780000001416757,18.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4131340753558712
Lutjanus campechanus,0.3780000001416757,27.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3436069613022403
Lutjanus campechanus,0.4500000002327806,18.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5017621646304532
Lutjanus campechanus,0.4500000002327806,27.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3951634415852794
Macrognathus aculeatus,0.0049999999961314,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0027320393941527
Macrognathus aculeatus,0.0049999999961314,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0027549697707161
Macrognathus aculeatus,0.0049999999961314,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0026936632464216
Macrognathus aculeatus,0.0059999999946997,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0030698808364769
Macrognathus aculeatus,0.0109999999959924,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0046515940293487
Macrognathus aculeatus,0.0128799999992943,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0051862215661917
Macrognathus aculeatus,0.0160000000126762,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0061984520552801
Macrognathus aculeatus,0.0234999999852961,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.009825839073231
Macrognathus aculeatus,0.0240000000159372,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0084359074270475
Macrognathus aculeatus,0.0240000000159372,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0082807445411478
Macrognathus aculeatus,0.0261700000217002,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0089529411325818
Macrognathus aculeatus,0.027100000007837,21.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0106709445496288
Macrognathus aculeatus,0.0281000000061416,20.8,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0111898157353916
Macrognathus aculeatus,0.028599999991502,28.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0094246079353337
Macrognathus aculeatus,0.0291999999698503,29.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0099678852041054
Macrognathus aculeatus,0.0303000000347233,31.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0113992985816851
Macrognathus aculeatus,0.0315000000152605,26.1,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0112422779960804
Macrognathus aculeatus,0.0318000000011398,30.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0108884034865715
Macrognathus aculeatus,0.0325999999949002,29.2,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0110915787015203
Macrognathus aculeatus,0.0330000000092787,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.010658883029338
Macrognathus aculeatus,0.0330000000092787,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0105870045343848
Macrognathus aculeatus,0.0349999999717711,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0114439344791743
Macrognathus aculeatus,0.0369999999942923,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0119544541142404
Macrognathus aculeatus,0.0439999999507425,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0127488600963098
Macrognathus aculeatus,0.0439999999507425,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0126511374943814
Macrognathus aculeatus,0.0455000000359235,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0138359977665613
Macrognathus aculeatus,0.0580000000583697,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0156232468301108
Macrognathus aculeatus,0.0680000000459963,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.017493678163515
Macrognathus aculeatus,0.0723999999671342,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0185703962106636
Macrognathus aculeatus,0.0723999999671342,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0184064970794802
Macrognathus aculeatus,0.0834999999070198,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0202276530244386
Macrognathus aculeatus,0.0834999999070198,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0202176072907137
Melamphaes acanthomus,0.0173999999886776,5.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0033150105009999
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0513993418146899
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0655341608137296
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0796689798127694
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3532644956843251
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3853794498267412
Melanogrammus aeglefinus,0.1558999999322109,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3982254313895092
Melanogrammus aeglefinus,0.1559999998726762,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0771484668674627
Melanogrammus aeglefinus,0.1559999998726762,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4190476223249026
Melanostigma pammelas,0.01,3.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011699301723747
Melanostigma pammelas,0.01,3.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.001754895258562
Melanostigma pammelas,0.01,7.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0024896581138092
Melanostigma pammelas,0.01,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0042847405178684
Melanostigma pammelas,0.01,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0046143359359795
Micropterus salmoides,0.0016999999985192,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0080905688904596
Micropterus salmoides,0.0019000000002063,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0101525378398573
Micropterus salmoides,0.0021000000012866,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0114309685753668
Micropterus salmoides,0.0024000000015937,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.014022787140824
Micropterus salmoides,0.0117999999916824,23.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0361038948681677
Micropterus salmoides,0.0117999999916824,23.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0365095566086045
Micropterus salmoides,0.011999999998684,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0037045436107411
Micropterus salmoides,0.0120999999911833,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0047041443111111
Micropterus salmoides,0.0122000000091368,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0037293616337567
Micropterus salmoides,0.0430000000416256,18.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0156655778164897
Micropterus salmoides,0.0439999999507425,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0232914099804041
Micropterus salmoides,0.0470000000069567,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0178381038688942
Micropterus salmoides,0.0980000000693896,35.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0263234161077441
Micropterus salmoides,0.1499999999807685,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1359581125024274
Micropterus salmoides,0.1499999999807685,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.161651504575
Micropterus salmoides,0.1499999999807685,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2274208427356149
Micropterus salmoides,0.1499999999807685,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1982155353749999
Micropterus salmoides,0.1499999999807685,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1655467926377022
Micropterus salmoides,0.1499999999807685,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2472883135249999
Micropterus salmoides,0.1499999999807685,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2044989791280976
Micropterus salmoides,0.1499999999807685,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1702822486666666
Micropterus salmoides,0.1499999999807685,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2524401317097035
Micropterus salmoides,0.1499999999807685,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2157686027777778
Micropterus salmoides,0.1499999999807685,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1815952750600752
Micropterus salmoides,0.1499999999807685,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2474235622682712
Micropterus salmoides,0.1779999998733967,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0217011666666666
Micropterus salmoides,0.1779999998733967,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0194001936885051
Micropterus salmoides,0.3499999997177113,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1188897637558672
Micropterus salmoides,0.3499999997177113,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1401944444444444
Micropterus salmoides,0.3499999997177113,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1442777777777777
Micropterus salmoides,0.3499999997177113,30.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.184374499942254
Microstomus kitt,0.2210000001602381,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0737403333333333
Microstomus kitt,0.2289999998207798,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.26177151858
Microstomus kitt,0.2489999999451102,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0677274521634552
Microstomus kitt,0.2489999999451102,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3262253109714008
Morone americana,0.0338100000182349,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0819815605308333
Morone americana,0.0430500000208488,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0919594996833333
Morone americana,0.0430500000208488,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1336588523416666
Morone americana,0.0430500000208488,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1416673372583333
Morone americana,0.0436599999624899,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1226696291333333
Morone americana,0.0468799999989168,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1521658969416666
Morone americana,0.0496099999958664,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1078817879333333
Morone americana,0.0510400000337169,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1319456029833333
Morone americana,0.0510400000337169,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1709072078083333
Morone americana,0.0517700000021629,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0195933811516666
Morone americana,0.054030000057328,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1521523618083333
Morone americana,0.0555799999435166,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0909155003533333
Morone americana,0.058829999947516,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0909484079808333
Morone americana,0.058829999947516,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1683111616083333
Morone americana,0.058829999947516,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.17585874735
Morone americana,0.058829999947516,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1834063330916666
Morone americana,0.0659100000546086,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1078128936499999
Morone americana,0.0668500000618785,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1157828901166666
Morone americana,0.0678099999411343,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0700323711175
Morone americana,0.0678099999411343,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1592040238249999
Morone americana,0.0678099999411343,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1835631093999999
