"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","BMR","BMR_unit","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","fixed_only_BMR","conditional_log_BMR","conditional_BMR"
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6.11999999794878,0.0061199999979487,0.0172974107777777,"W",25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.09619318279308,-4.05719845470389,38.9232497932056,355,298.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-4.79811937308241,0.00824523869528298,-4.27145471161752,0.0139614584778066
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",10399.9999928451,10.3999999928451,4.81159306812286,"W",22.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",2.34180580545936,1.57102822847727,39.2523826343456,361,295.65,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,0.991031875097548,2.69401292344366,1.51769653656246,4.56170536225362
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.229999999990683,0.0002299999999906,0.0007573672333333,"W",25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-8.37743124908195,-7.18566230546925,38.9232497932056,347,298.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-7.38256845166961,0.00062200125243277,-6.85590379020473,0.00105321931600983
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",1.75000000126408,0.001750000001264,0.0032499033698108,"W",17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-6.34813949032443,-5.72913001544841,39.9964395169542,351,290.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-6.01032700685382,0.00245328580795685,-5.48366234538892,0.00415408809954486
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",7520.0000070709,7.5200000070709,4.96186793165889,"W",22.4,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",2.01756613890203,1.60178226896596,39.2656637653333,360,295.55,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,0.732847979831032,2.08099881886539,1.25951264129593,3.5237037611264
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0200000000154742,2.00000000154742e-05,0.0001284423350502,"W",20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-10.8197782836366,-8.96003050882257,39.5871292029482,340,293.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-9.4461477560172,7.89932812946426e-05,-8.91948309455233,0.000133757366836665
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.229999999990683,0.0002299999999906,0.0006627234930456,"W",18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-8.37743124908195,-7.31915270899958,39.8590655189568,346,291.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-7.57974303738229,0.000510692435020355,-7.0530783759174,0.00086474285220458
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0599999999469976,5.99999999469977e-05,0.0002881130315518,"W",21.7,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-9.72116599662555,-8.15215768415882,39.3588839268925,343,294.85,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-8.53274099943698,0.000196914487033428,-8.00607633797209,0.000333430424029878
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.160000000126762,0.0001600000001267,0.0008104315900359,"W",20.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-8.74033674193857,-7.11794362499499,39.5197239088856,345,293.65,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-7.79408491970882,0.000412165776372006,-7.2674202582439,0.000697910101266428
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0899999999089575,8.99999999089575e-05,0.0004187438741183,"W",22.1,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-9.31570088864559,-7.77825110390323,39.3055611374912,344,295.25,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-8.202143631967,0.000274065444387313,-7.67547897050211,0.0004640682293654
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",10.4200000008756,0.0104200000008756,0.0331892382984556,"W",22,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-4.56402824257289,-3.40552960324377,39.3188782850898,356,295.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-4.46232075837447,0.0115355609489459,-3.93565609690956,0.0195328796604827
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",3699.99999942924,3.69999999942924,3.63171793859086,"W",24.4,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.30833281949592,1.28970579764374,39.0017372738843,357,297.55,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,0.229833072258554,1.25838993220682,0.756497733723453,2.13080050641184
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6500.00000534532,6.50000000534532,2.23975072337614,"W",20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.87180217772395,0.806364575467322,39.5871292029482,359,293.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,0.550305645572372,1.73378285994593,1.07697030703728,2.93577157717897
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6.11999999794878,0.0061199999979487,0.0152694672224919,"W",18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.09619318279308,-4.18190005083233,39.8590655189568,354,291.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-4.99529395879509,0.00676973078454252,-4.46862929733019,0.0114630174755755
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.030000000019365,3.0000000019365e-05,0.0001424984370014,"W",21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-10.4143131756566,-8.85617952672695,39.4525477676161,341,294.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-9.09842934707924,0.000111841334527526,-8.57176468561428,0.00018937816184775
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0499999999613143,4.99999999613144e-05,0.0002450545484669,"W",21.1,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-9.90348755330984,-8.314029725398,39.4391399348998,342,294.25,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-8.69325535627909,0.000167713170477105,-8.16659069481411,0.000283984557916698
"Acipenser stellatus","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",3.73999999827353,0.0037399999982735,0.0178396625804147,"W",23,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.58866966801733,-4.02633106566302,39.1861115172861,353,296.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-5.24140022553289,0.00529284047441901,-4.71473556406791,0.00896223569070671
"Albula vulpes","Teleostei","Albuliformes","Albulidae","Albula","vulpes",671.999999916715,0.671999999916715,0.945917273018837,"W",20.6,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.397496938582924,-0.0556001629942968,39.5062703858528,369,293.75,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.22005849799952,0.295212897054982,-1.1621917858042,0.312799838753761
"Anguilla australis","Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",699.999999977021,0.699999999977021,0.0769055989865146,"W",20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.35667494397156,-2.56517659645367,39.5871292029482,438,293.15,-5763.10486088712,6933.70816172064,-8.10241444940861,0.112362994779397,-6.05075985370386e-05,FALSE,TRUE,-1.20494207722775,0.299709359007429,-1.93147916938497,0.144933658421806
"Anguilla australis","Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",646.499999677844,0.646499999677844,0.109773625560928,"W",17.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.436182081268533,-2.20933498312353,39.9276343569388,437,290.65,-5763.10486088712,6933.70816172064,-8.10241444940861,0.112362994779397,-6.05075985370386e-05,FALSE,TRUE,-1.33930922119504,0.26202660850589,-2.06584631335237,0.126711007959119
"Anguilla australis","Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",699.999999977021,0.699999999977021,0.0769286706655611,"W",20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.35667494397156,-2.56487664145312,39.5871292029482,439,293.15,-5763.10486088712,6933.70816172064,-8.10241444940861,0.112362994779397,-6.05075985370386e-05,FALSE,TRUE,-1.20494207722775,0.299709359007429,-1.93147916938511,0.144933658421786
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.071433765618021,"W",20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.63898461360684,39.5871292029482,452,293.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.80926636952279,0.163774242516403,-2.50415333995431,0.0817447787329703
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0542208333333333,"W",15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.91469006554737,40.2740479814134,444,288.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.95399884391397,0.141706275801218,-2.64888581434548,0.0707299754983372
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0620104717387516,"W",14.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.78045200918676,40.3440532794864,445,287.65,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.96874882648576,0.139631450140798,-2.6636357969173,0.0696943659793137
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0935277777777777,"W",25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.36949679827717,38.9232497932056,457,298.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.66938824610902,0.188362261745858,-2.36427521654057,0.0940174179496776
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0792401596120093,"W",17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.53527204286798,39.9964395169542,451,290.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.89550727077211,0.15024210228548,-2.59039424120367,0.0749904699236955
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0646479166666666,"W",15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.73879939908371,40.2740479814134,446,288.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.95399884391397,0.141706275801218,-2.64888581434549,0.0707299754983362
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0563265565852139,"W",19,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.87658915726737,39.7226319556538,447,292.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.83781654066489,0.159164576354838,-2.53270351109644,0.0794439520912427
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.0714080126528725,"W",16,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.63934519390399,40.1347637068797,448,289.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.9246519133466,0.145926543098738,-2.61953888377809,0.072836441149646
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,0.110289808511424,"W",24,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.2046437548935,39.0542383504771,458,297.15,-5763.09594699511,6933.58829445778,-8.10191784173671,0.112340042955903,-6.04758502159359e-05,FALSE,TRUE,-1.69698728489667,0.183234727357125,-2.39187425532818,0.0914581072936679
